	Id	v2a1	hacdor	rooms	hacapo	v14a	refrig	v18q	v18q1	r4h1	r4h2	r4h3	r4m1	r4m2	r4m3	r4t1	r4t2	r4t3	tamhog	tamviv	escolari	rez_esc	hhsize	cielorazo	dis	estadocivil1	estadocivil2	estadocivil3	estadocivil4	estadocivil5	estadocivil6	estadocivil7	parentesco1	parentesco2	parentesco3	parentesco4	parentesco5	parentesco6	parentesco7	parentesco8	parentesco9	parentesco10	parentesco11	parentesco12	idhogar	hogar_nin	hogar_adul	hogar_mayor	hogar_total	dependency	edjefe	edjefa	meaneduc	instlevel1	instlevel2	instlevel3	instlevel4	instlevel5	instlevel6	instlevel7	instlevel8	instlevel9	bedrooms	overcrowding	computer	television	mobilephone	qmobilephone	age	Target	MaterialPared	MaterialPiso	MaterialTecho	AbastecimientoAgua	AbastecimientoElectricidad	TipoSanitario	EnergiaCocina	EliminacionBasura	EstadoPared	EstadoTecho	EstadoPiso	Genero	TipoVivienda	Region	Zona
797	ID_e515116a8	200000.0	0	4	0	1	1	0		1	1	2	0	1	1	1	2	3	3	3	18		3	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	39d5e5817	1	2	0	3	.5	18	no	17.5	0	0	0	0	0	0	0	0	1	2	1.5	1	1	1	2	37	4	paredblolad	pisomoscer	techozinc	abastaguadentro	public	sanitario3	energcocinar2	elimbasu1	epared3	etecho3	eviv3	male	tipovivi2	Central	Urbana
798	ID_971c1a599	200000.0	0	4	0	1	1	0		1	1	2	0	1	1	1	2	3	3	3	17		3	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	39d5e5817	1	2	0	3	.5	18	no	17.5	0	0	0	0	0	0	0	0	1	2	1.5	1	1	1	2	35	4	paredblolad	pisomoscer	techozinc	abastaguadentro	public	sanitario3	energcocinar2	elimbasu1	epared3	etecho3	eviv3	female	tipovivi2	Central	Urbana
799	ID_ab805a71c	200000.0	0	4	0	1	1	0		1	1	2	0	1	1	1	2	3	3	3	0		3	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	39d5e5817	1	2	0	3	.5	18	no	17.5	1	0	0	0	0	0	0	0	0	2	1.5	1	1	1	2	2	4	paredblolad	pisomoscer	techozinc	abastaguadentro	public	sanitario3	energcocinar2	elimbasu1	epared3	etecho3	eviv3	male	tipovivi2	Central	Urbana
800	ID_4bcb47e20		0	6	0	1	1	1	1.0	0	0	0	0	1	1	0	1	1	1	1	11		1	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	30301d100	0	1	1	1	8	no	11	11.0	0	0	0	0	1	0	0	0	0	3	0.33333334	0	1	1	1	69	4	paredblolad	pisomoscer	techozinc	abastaguadentro	public	sanitario3	energcocinar2	elimbasu1	epared3	etecho3	eviv3	female	tipovivi1	Central	Urbana
801	ID_c5a5943ad	200000.0	0	5	0	1	1	0		1	2	3	0	1	1	1	3	4	4	4	10		4	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0fa41d365	3	1	0	4	3	no	11	21.0	0	0	0	1	0	0	0	0	0	2	2.0	0	0	1	1	18	3	paredblolad	pisomoscer	techozinc	abastaguadentro	public	sanitario3	energcocinar3	elimbasu1	epared3	etecho3	eviv3	male	tipovivi3	Central	Urbana
802	ID_02b48b341	200000.0	0	5	0	1	1	0		1	2	3	0	1	1	1	3	4	4	4	6	1.0	4	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0fa41d365	3	1	0	4	3	no	11	21.0	0	0	1	0	0	0	0	0	0	2	2.0	0	0	1	1	14	3	paredblolad	pisomoscer	techozinc	abastaguadentro	public	sanitario3	energcocinar3	elimbasu1	epared3	etecho3	eviv3	male	tipovivi3	Central	Urbana
803	ID_f67b30fae	200000.0	0	5	0	1	1	0		1	2	3	0	1	1	1	3	4	4	4	4	0.0	4	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0fa41d365	3	1	0	4	3	no	11	21.0	0	1	0	0	0	0	0	0	0	2	2.0	0	0	1	1	10	3	paredblolad	pisomoscer	techozinc	abastaguadentro	public	sanitario3	energcocinar3	elimbasu1	epared3	etecho3	eviv3	male	tipovivi3	Central	Urbana
804	ID_2480c27af	200000.0	0	5	0	1	1	0		1	2	3	0	1	1	1	3	4	4	4	11		4	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0fa41d365	3	1	0	4	3	no	11	21.0	0	0	0	0	1	0	0	0	0	2	2.0	0	0	1	1	39	3	paredblolad	pisomoscer	techozinc	abastaguadentro	public	sanitario3	energcocinar3	elimbasu1	epared3	etecho3	eviv3	female	tipovivi3	Central	Urbana
805	ID_a5770b193		0	7	0	1	0	1	1.0	1	0	1	0	1	1	1	1	2	2	2	9		2	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	74dfad4da	1	1	0	2	yes	no	9	9.0	0	0	0	1	0	0	0	0	0	3	0.66666669	0	0	1	2	40	4	paredblolad	pisomoscer	techozinc	abastaguadentro	public	sanitario2	energcocinar2	elimbasu1	epared3	etecho3	eviv3	female	tipovivi1	Central	Urbana
806	ID_46416d018		0	7	0	1	0	1	1.0	1	0	1	0	1	1	1	1	2	2	2	3	0.0	2	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	74dfad4da	1	1	0	2	yes	no	9	9.0	0	1	0	0	0	0	0	0	0	3	0.66666669	0	0	1	2	10	4	paredblolad	pisomoscer	techozinc	abastaguadentro	public	sanitario2	energcocinar2	elimbasu1	epared3	etecho3	eviv3	male	tipovivi1	Central	Urbana
807	ID_a030711fa	200000.0	0	5	0	1	1	1	2.0	0	1	1	1	2	3	1	3	4	4	4	11		4	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	6f3cd6756	2	2	0	4	yes	15	no	13.0	0	0	0	0	1	0	0	0	0	2	2.0	0	0	1	3	33	4	paredblolad	pisomoscer	techozinc	abastaguadentro	public	sanitario2	energcocinar2	elimbasu1	epared3	etecho3	eviv3	female	tipovivi3	Central	Urbana
808	ID_ac9e0f99c	200000.0	0	5	0	1	1	1	2.0	0	1	1	1	2	3	1	3	4	4	4	15		4	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	6f3cd6756	2	2	0	4	yes	15	no	13.0	0	0	0	0	0	0	0	1	0	2	2.0	0	0	1	3	30	4	paredblolad	pisomoscer	techozinc	abastaguadentro	public	sanitario2	energcocinar2	elimbasu1	epared3	etecho3	eviv3	male	tipovivi3	Central	Urbana
809	ID_cb7aebfda	200000.0	0	5	0	1	1	1	2.0	0	1	1	1	2	3	1	3	4	4	4	0		4	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	6f3cd6756	2	2	0	4	yes	15	no	13.0	1	0	0	0	0	0	0	0	0	2	2.0	0	0	1	3	5	4	paredblolad	pisomoscer	techozinc	abastaguadentro	public	sanitario2	energcocinar2	elimbasu1	epared3	etecho3	eviv3	female	tipovivi3	Central	Urbana
810	ID_1ea2e22d0	200000.0	0	5	0	1	1	1	2.0	0	1	1	1	2	3	1	3	4	4	4	6	0.0	4	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	6f3cd6756	2	2	0	4	yes	15	no	13.0	0	0	1	0	0	0	0	0	0	2	2.0	0	0	1	3	13	4	paredblolad	pisomoscer	techozinc	abastaguadentro	public	sanitario2	energcocinar2	elimbasu1	epared3	etecho3	eviv3	female	tipovivi3	Central	Urbana
811	ID_23497be5e		0	5	0	1	1	1	1.0	0	2	2	0	1	1	0	3	3	3	3	10		3	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	7b34d920f	1	2	0	3	.5	no	14	16.0	0	0	0	1	0	0	0	0	0	3	1.0	0	0	1	3	22	1	paredpreb	pisomadera	techozinc	abastaguadentro	public	sanitario3	energcocinar2	elimbasu1	epared3	etecho3	eviv3	male	tipovivi1	Central	Urbana
812	ID_5182687fd		0	5	0	1	1	1	1.0	0	2	2	0	1	1	0	3	3	3	3	14		3	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	7b34d920f	1	2	0	3	.5	no	14	16.0	0	0	0	0	0	0	0	1	0	3	1.0	0	0	1	3	53	1	paredpreb	pisomadera	techozinc	abastaguadentro	public	sanitario3	energcocinar2	elimbasu1	epared3	etecho3	eviv3	female	tipovivi1	Central	Urbana
813	ID_8ad6bf61a		0	5	0	1	1	1	1.0	0	2	2	0	1	1	0	3	3	3	3	8		3	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	7b34d920f	1	2	0	3	.5	no	14	16.0	0	0	0	1	0	0	0	0	0	3	1.0	0	0	1	3	18	1	paredpreb	pisomadera	techozinc	abastaguadentro	public	sanitario3	energcocinar2	elimbasu1	epared3	etecho3	eviv3	male	tipovivi1	Central	Urbana
814	ID_2208eed49	160000.0	0	3	0	1	1	0		2	0	2	1	1	2	3	1	4	4	4	0		4	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	573526e69	3	1	0	4	3	no	7	7.0	1	0	0	0	0	0	0	0	0	2	2.0	0	1	1	1	4	1	paredblolad	pisomoscer	techoentrepiso	abastaguadentro	public	sanitario3	energcocinar2	elimbasu1	epared3	etecho2	eviv3	female	tipovivi3	Central	Urbana
815	ID_fcc00bf9d	160000.0	0	3	0	1	1	0		2	0	2	1	1	2	3	1	4	4	4	0	0.0	4	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	573526e69	3	1	0	4	3	no	7	7.0	1	0	0	0	0	0	0	0	0	2	2.0	0	1	1	1	7	1	paredblolad	pisomoscer	techoentrepiso	abastaguadentro	public	sanitario3	energcocinar2	elimbasu1	epared3	etecho2	eviv3	male	tipovivi3	Central	Urbana
816	ID_759e6417d	160000.0	0	3	0	1	1	0		2	0	2	1	1	2	3	1	4	4	4	1	0.0	4	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	573526e69	3	1	0	4	3	no	7	7.0	0	1	0	0	0	0	0	0	0	2	2.0	0	1	1	1	8	1	paredblolad	pisomoscer	techoentrepiso	abastaguadentro	public	sanitario3	energcocinar2	elimbasu1	epared3	etecho2	eviv3	male	tipovivi3	Central	Urbana
817	ID_a433898b4	160000.0	0	3	0	1	1	0		2	0	2	1	1	2	3	1	4	4	4	7		4	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	573526e69	3	1	0	4	3	no	7	7.0	0	0	0	1	0	0	0	0	0	2	2.0	0	1	1	1	31	1	paredblolad	pisomoscer	techoentrepiso	abastaguadentro	public	sanitario3	energcocinar2	elimbasu1	epared3	etecho2	eviv3	female	tipovivi3	Central	Urbana
818	ID_3722e018e		0	7	0	1	1	1	2.0	0	2	2	0	1	1	0	3	3	3	3	11		3	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	d9bb7c815	0	3	0	3	no	no	9	11.333333	0	0	0	0	1	0	0	0	0	4	0.75	1	1	1	3	32	4	paredpreb	pisomoscer	techozinc	abastaguadentro	public	sanitario3	energcocinar2	elimbasu1	epared3	etecho3	eviv3	male	tipovivi1	Central	Urbana
819	ID_61ef39ec5		0	7	0	1	1	1	2.0	0	2	2	0	1	1	0	3	3	3	3	9		3	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	d9bb7c815	0	3	0	3	no	no	9	11.333333	0	0	0	1	0	0	0	0	0	4	0.75	1	1	1	3	54	4	paredpreb	pisomoscer	techozinc	abastaguadentro	public	sanitario3	energcocinar2	elimbasu1	epared3	etecho3	eviv3	female	tipovivi1	Central	Urbana
820	ID_d3b9cd3bb		0	7	0	1	1	1	2.0	0	2	2	0	1	1	0	3	3	3	3	14		3	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	d9bb7c815	0	3	0	3	no	no	9	11.333333	0	0	0	0	0	0	0	1	0	4	0.75	1	1	1	3	26	4	paredpreb	pisomoscer	techozinc	abastaguadentro	public	sanitario3	energcocinar2	elimbasu1	epared3	etecho3	eviv3	male	tipovivi1	Central	Urbana
821	ID_44e76e126		0	5	0	1	1	0		1	2	3	0	2	2	1	4	5	5	5	6		5	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	9c7f9fa85	1	4	1	5	.66666669	no	6	11.25	0	0	1	0	0	0	0	0	0	3	1.6666666	0	1	1	4	69	4	paredblolad	pisomoscer	techozinc	abastaguadentro	public	sanitario3	energcocinar2	elimbasu1	epared3	etecho3	eviv3	female	tipovivi1	Central	Urbana
822	ID_2d60baa65		0	5	0	1	1	0		1	2	3	0	2	2	1	4	5	5	5	11		5	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	9c7f9fa85	1	4	1	5	.66666669	no	6	11.25	0	0	0	0	1	0	0	0	0	3	1.6666666	0	1	1	4	35	4	paredblolad	pisomoscer	techozinc	abastaguadentro	public	sanitario3	energcocinar2	elimbasu1	epared3	etecho3	eviv3	female	tipovivi1	Central	Urbana
823	ID_fe951053b		0	5	0	1	1	0		1	2	3	0	2	2	1	4	5	5	5	0		5	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	9c7f9fa85	1	4	1	5	.66666669	no	6	11.25	1	0	0	0	0	0	0	0	0	3	1.6666666	0	1	1	4	0	4	paredblolad	pisomoscer	techozinc	abastaguadentro	public	sanitario3	energcocinar2	elimbasu1	epared3	etecho3	eviv3	male	tipovivi1	Central	Urbana
824	ID_84908f7f6		0	5	0	1	1	0		1	2	3	0	2	2	1	4	5	5	5	17		5	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	9c7f9fa85	1	4	1	5	.66666669	no	6	11.25	0	0	0	0	0	0	0	1	0	3	1.6666666	0	1	1	4	45	4	paredblolad	pisomoscer	techozinc	abastaguadentro	public	sanitario3	energcocinar2	elimbasu1	epared3	etecho3	eviv3	male	tipovivi1	Central	Urbana
825	ID_5a1417357		0	5	0	1	1	0		1	2	3	0	2	2	1	4	5	5	5	11		5	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	9c7f9fa85	1	4	1	5	.66666669	no	6	11.25	0	0	0	0	1	0	0	0	0	3	1.6666666	0	1	1	4	33	4	paredblolad	pisomoscer	techozinc	abastaguadentro	public	sanitario3	energcocinar2	elimbasu1	epared3	etecho3	eviv3	male	tipovivi1	Central	Urbana
826	ID_d8053dc9e		0	2	0	1	1	0		2	0	2	0	1	1	2	1	3	3	3	1	0.0	3	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	5f92b379b	2	1	0	3	2	no	5	5.0	0	1	0	0	0	0	0	0	0	1	3.0	0	0	1	1	8	1	paredmad	pisocemento	techozinc	abastaguadentro	public	sanitario3	energcocinar3	elimbasu1	epared1	etecho1	eviv1	male	tipovivi1	Central	Urbana
827	ID_64f65a092		0	2	0	1	1	0		2	0	2	0	1	1	2	1	3	3	3	0		3	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	5f92b379b	2	1	0	3	2	no	5	5.0	1	0	0	0	0	0	0	0	0	1	3.0	0	0	1	1	3	1	paredmad	pisocemento	techozinc	abastaguadentro	public	sanitario3	energcocinar3	elimbasu1	epared1	etecho1	eviv1	male	tipovivi1	Central	Urbana
828	ID_86e12edac		0	2	0	1	1	0		2	0	2	0	1	1	2	1	3	3	3	5		3	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5f92b379b	2	1	0	3	2	no	5	5.0	0	1	0	0	0	0	0	0	0	1	3.0	0	0	1	1	30	1	paredmad	pisocemento	techozinc	abastaguadentro	public	sanitario3	energcocinar3	elimbasu1	epared1	etecho1	eviv1	female	tipovivi1	Central	Urbana
829	ID_350f45b99		0	2	0	1	0	0		0	1	1	0	1	1	0	2	2	2	2	5		2	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	27192a2de	0	2	0	2	no	no	5	5.0	0	1	0	0	0	0	0	0	0	1	2.0	0	0	1	1	50	2	paredzocalo	pisomadera	techozinc	abastaguadentro	public	sanitario3	energcocinar4	elimbasu1	epared1	etecho1	eviv1	female	tipovivi4	Central	Urbana
830	ID_1a4cfefb9		0	2	0	1	0	0		0	1	1	0	1	1	0	2	2	2	2	5		2	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	27192a2de	0	2	0	2	no	no	5	5.0	0	1	0	0	0	0	0	0	0	1	2.0	0	0	1	1	22	2	paredzocalo	pisomadera	techozinc	abastaguadentro	public	sanitario3	energcocinar4	elimbasu1	epared1	etecho1	eviv1	male	tipovivi4	Central	Urbana
831	ID_aa062266d		0	3	0	1	1	0		0	0	0	0	1	1	0	1	1	1	1	6		1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	01c6fcb6e	0	1	1	1	8	no	6	6.0	0	0	1	0	0	0	0	0	0	1	1.0	0	0	1	1	70	3	paredmad	pisocemento	techozinc	abastaguadentro	public	sanitario5	energcocinar2	elimbasu1	epared1	etecho1	eviv1	female	tipovivi4	Central	Urbana
832	ID_9579eceec		0	6	0	1	1	0		0	4	4	0	3	3	0	7	7	7	7	6		7	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	c4fb8924e	3	4	0	7	.75	no	no	7.25	0	0	1	0	0	0	0	0	0	4	1.75	0	0	1	2	19	3	paredzocalo	pisocemento	techozinc	abastaguadentro	public	sanitario5	energcocinar2	elimbasu1	epared1	etecho1	eviv1	male	tipovivi1	Central	Urbana
833	ID_ef720c9a0		0	6	0	1	1	0		0	4	4	0	3	3	0	7	7	7	7	6		7	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	c4fb8924e	3	4	0	7	.75	no	no	7.25	0	0	1	0	0	0	0	0	0	4	1.75	0	0	1	2	23	3	paredzocalo	pisocemento	techozinc	abastaguadentro	public	sanitario5	energcocinar2	elimbasu1	epared1	etecho1	eviv1	female	tipovivi1	Central	Urbana
834	ID_67d35e8bb		0	6	0	1	1	0		0	4	4	0	3	3	0	7	7	7	7	0		7	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	c4fb8924e	3	4	0	7	.75	no	no	7.25	1	0	0	0	0	0	0	0	0	4	1.75	0	0	1	2	35	3	paredzocalo	pisocemento	techozinc	abastaguadentro	public	sanitario5	energcocinar2	elimbasu1	epared1	etecho1	eviv1	male	tipovivi1	Central	Urbana
835	ID_8438c0c71		0	6	0	1	1	0		0	4	4	0	3	3	0	7	7	7	7	6		7	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	c4fb8924e	3	4	0	7	.75	no	no	7.25	0	0	1	0	0	0	0	0	0	4	1.75	0	0	1	2	25	3	paredzocalo	pisocemento	techozinc	abastaguadentro	public	sanitario5	energcocinar2	elimbasu1	epared1	etecho1	eviv1	male	tipovivi1	Central	Urbana
836	ID_abe5cf2fb		0	6	0	1	1	0		0	4	4	0	3	3	0	7	7	7	7	9		7	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	c4fb8924e	3	4	0	7	.75	no	no	7.25	0	0	0	1	0	0	0	0	0	4	1.75	0	0	1	2	18	3	paredzocalo	pisocemento	techozinc	abastaguadentro	public	sanitario5	energcocinar2	elimbasu1	epared1	etecho1	eviv1	male	tipovivi1	Central	Urbana
837	ID_823205edb		0	6	0	1	1	0		0	4	4	0	3	3	0	7	7	7	7	6	3.0	7	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	c4fb8924e	3	4	0	7	.75	no	no	7.25	0	0	1	0	0	0	0	0	0	4	1.75	0	0	1	2	16	3	paredzocalo	pisocemento	techozinc	abastaguadentro	public	sanitario5	energcocinar2	elimbasu1	epared1	etecho1	eviv1	female	tipovivi1	Central	Urbana
838	ID_711dbd7b8		0	6	0	1	1	0		0	4	4	0	3	3	0	7	7	7	7	2		7	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	c4fb8924e	3	4	0	7	.75	no	no	7.25	0	1	0	0	0	0	0	0	0	4	1.75	0	0	1	2	46	3	paredzocalo	pisocemento	techozinc	abastaguadentro	public	sanitario5	energcocinar2	elimbasu1	epared1	etecho1	eviv1	female	tipovivi1	Central	Urbana
839	ID_32c894526	60000.0	0	5	0	1	1	0		0	2	2	0	1	1	0	3	3	3	3	11		3	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5a306db94	1	2	0	3	.5	11	no	15.5	0	0	0	0	1	0	0	0	0	3	1.0	0	1	1	3	52	4	paredblolad	pisomoscer	techoentrepiso	abastaguadentro	public	sanitario2	energcocinar2	elimbasu1	epared3	etecho3	eviv3	male	tipovivi3	Central	Urbana
840	ID_622998f4b	60000.0	0	5	0	1	1	0		0	2	2	0	1	1	0	3	3	3	3	11		3	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	5a306db94	1	2	0	3	.5	11	no	15.5	0	0	0	0	1	0	0	0	0	3	1.0	0	1	1	3	48	4	paredblolad	pisomoscer	techoentrepiso	abastaguadentro	public	sanitario2	energcocinar2	elimbasu1	epared3	etecho3	eviv3	female	tipovivi3	Central	Urbana
841	ID_7bac09a3e	60000.0	0	5	0	1	1	0		0	2	2	0	1	1	0	3	3	3	3	9		3	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	5a306db94	1	2	0	3	.5	11	no	15.5	0	0	0	1	0	0	0	0	0	3	1.0	0	1	1	3	18	4	paredblolad	pisomoscer	techoentrepiso	abastaguadentro	public	sanitario2	energcocinar2	elimbasu1	epared3	etecho3	eviv3	male	tipovivi3	Central	Urbana
842	ID_0eba513e6		0	7	0	1	1	1	5.0	1	2	3	0	1	1	1	3	4	4	4	4	0.0	4	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	3a765616f	2	2	0	4	yes	no	15	10.5	0	1	0	0	0	0	0	0	0	4	1.0	0	0	1	5	11	4	paredblolad	pisomoscer	techozinc	abastaguadentro	public	sanitario2	energcocinar2	elimbasu1	epared3	etecho3	eviv3	male	tipovivi1	Central	Urbana
843	ID_53f1ac78f		0	7	0	1	1	1	5.0	1	2	3	0	1	1	1	3	4	4	4	10	0.0	4	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	3a765616f	2	2	0	4	yes	no	15	10.5	0	0	0	1	0	0	0	0	0	4	1.0	0	0	1	5	16	4	paredblolad	pisomoscer	techozinc	abastaguadentro	public	sanitario2	energcocinar2	elimbasu1	epared3	etecho3	eviv3	male	tipovivi1	Central	Urbana
844	ID_0dc89d6cc		0	7	0	1	1	1	5.0	1	2	3	0	1	1	1	3	4	4	4	6		4	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3a765616f	2	2	0	4	yes	no	15	10.5	0	0	1	0	0	0	0	0	0	4	1.0	0	0	1	5	41	4	paredblolad	pisomoscer	techozinc	abastaguadentro	public	sanitario2	energcocinar2	elimbasu1	epared3	etecho3	eviv3	male	tipovivi1	Central	Urbana
845	ID_26544e0eb		0	7	0	1	1	1	5.0	1	2	3	0	1	1	1	3	4	4	4	15		4	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3a765616f	2	2	0	4	yes	no	15	10.5	0	0	0	0	0	0	0	1	0	4	1.0	0	0	1	5	41	4	paredblolad	pisomoscer	techozinc	abastaguadentro	public	sanitario2	energcocinar2	elimbasu1	epared3	etecho3	eviv3	female	tipovivi1	Central	Urbana
846	ID_23bad087b	542013.0	0	6	0	1	1	1	1.0	0	0	0	0	1	1	0	1	1	1	1	15		1	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	fdf19ce0c	0	1	0	1	no	no	15	15.0	0	0	0	0	0	0	0	1	0	3	0.33333334	0	0	1	1	34	4	paredblolad	pisomoscer	techozinc	abastaguadentro	public	sanitario2	energcocinar2	elimbasu1	epared3	etecho3	eviv3	female	tipovivi2	Central	Urbana
847	ID_922560dcf	65000.0	0	1	0	1	0	0		0	1	1	0	0	0	0	1	1	1	1	2		1	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	df451f619	0	1	1	1	8	2	no	2.0	0	1	0	0	0	0	0	0	0	1	1.0	0	0	0	0	83	4	paredblolad	pisomoscer	techozinc	abastaguadentro	public	sanitario3	energcocinar2	elimbasu1	epared3	etecho3	eviv3	male	tipovivi3	Central	Urbana
848	ID_93683a07d		0	4	0	1	1	0		0	1	1	0	0	0	0	1	1	1	1	8		1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	3bb904dac	0	1	0	1	no	8	no	8.0	0	0	0	1	0	0	0	0	0	2	0.5	0	0	1	1	54	4	paredblolad	pisocemento	techozinc	abastaguadentro	public	sanitario3	energcocinar2	elimbasu1	epared3	etecho3	eviv3	male	tipovivi5	Central	Urbana
849	ID_8acd801fa		0	4	0	1	1	0		0	1	1	0	1	1	0	2	2	2	2	11		2	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	a6fa5d237	0	2	0	2	no	no	5	8.0	0	0	0	0	1	0	0	0	0	2	1.0	0	1	1	2	29	4	paredblolad	pisomoscer	techozinc	abastaguadentro	public	sanitario3	energcocinar2	elimbasu1	epared2	etecho2	eviv3	male	tipovivi1	Central	Urbana
850	ID_b11d22918		0	4	0	1	1	0		0	1	1	0	1	1	0	2	2	2	2	5		2	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	a6fa5d237	0	2	0	2	no	no	5	8.0	0	1	0	0	0	0	0	0	0	2	1.0	0	1	1	2	62	4	paredblolad	pisomoscer	techozinc	abastaguadentro	public	sanitario3	energcocinar2	elimbasu1	epared2	etecho2	eviv3	female	tipovivi1	Central	Urbana
851	ID_b8ddff4ea		0	5	0	1	1	0		0	0	0	0	1	1	0	1	1	1	1	15		1	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	a382bbff2	0	1	1	1	8	no	15	15.0	0	0	0	0	0	0	0	1	0	2	0.5	0	0	1	1	68	4	paredblolad	pisomoscer	techozinc	abastaguadentro	public	sanitario3	energcocinar2	elimbasu1	epared3	etecho2	eviv3	female	tipovivi1	Central	Urbana
852	ID_81e0a02fb		0	4	0	1	1	0		1	1	2	2	2	4	3	3	6	6	6	3	1.0	6	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	d0c2026c3	4	2	0	6	2	9	no	7.5	0	1	0	0	0	0	0	0	0	4	1.5	0	0	1	3	11	2	paredpreb	pisocemento	techozinc	abastaguadentro	public	sanitario2	energcocinar2	elimbasu1	epared3	etecho3	eviv3	male	tipovivi1	Central	Urbana
